lat,lon,ts,timestamp_local,slp,wind_spd,wind_dir,temp,rh,dewpt,clouds,precip,solar_rad,uv,ET0_KC
-22.2499,-45.7198,1116298800,2005-05-17T00:00:00,1016,0.8,154,18.5,74,13.8,46,0.0,0,0.0,0.24
-22.2499,-45.7198,1116302400,2005-05-17T01:00:00,1016,0.8,142,18.5,74,13.8,46,0.0,0,0.0,0.24
-22.2499,-45.7198,1116306000,2005-05-17T02:00:00,1016,0.8,136,17.4,79,13.7,46,0.0,0,0.0,0.21
-22.2499,-45.7198,1116309600,2005-05-17T03:00:00,1016,0.8,158,16.7,81,13.4,37,0.0,0,0.0,0.2
-22.2499,-45.7198,1116313200,2005-05-17T04:00:00,1015,0.8,160,16.7,81,13.4,12,0.0,0,0.0,0.2
-22.2499,-45.7198,1116316800,2005-05-17T05:00:00,1015,0.4,136,15.9,81,12.6,0,0.0,0,0.0,0.18
-22.2499,-45.7198,1116320400,2005-05-17T06:00:00,1016,0.4,156,15.9,81,12.6,0,0.0,0,0.0,0.18
-22.2499,-45.7198,1116324000,2005-05-17T07:00:00,1017,0.4,170,17.0,75,12.5,9,0.0,65,1.9,0.19
-22.2499,-45.7198,1116327600,2005-05-17T08:00:00,1018,0.4,150,18.9,74,14.2,2,0.0,260,2.4,0.22
-22.2499,-45.7198,1116331200,2005-05-17T09:00:00,1018,0.4,80,20.0,69,14.1,3,0.0,450,3.4,0.24
-22.2499,-45.7198,1116334800,2005-05-17T10:00:00,1018,0.4,344,20.7,71,15.3,0,0.0,600,4.9,0.25
-22.2499,-45.7198,1116338400,2005-05-17T11:00:00,1017,1.2,318,21.9,67,15.5,0,0.0,696,6.1,0.36
-22.2499,-45.7198,1116342000,2005-05-17T12:00:00,1016,1.2,312,25.6,48,13.8,2,0.0,731,6.4,0.55
-22.2499,-45.7198,1116345600,2005-05-17T13:00:00,1015,1.2,314,25.9,46,13.4,6,0.0,695,5.8,0.57
-22.2499,-45.7198,1116349200,2005-05-17T14:00:00,1014,1.2,320,25.9,43,12.4,2,0.0,595,4.7,0.59
-22.2499,-45.7198,1116352800,2005-05-17T15:00:00,1013,0.8,336,25.9,41,11.6,0,0.0,440,3.4,0.48
-22.2499,-45.7198,1116356400,2005-05-17T16:00:00,1013,0.8,354,25.9,40,11.3,0,0.0,247,2.4,0.48
-22.2499,-45.7198,1116360000,2005-05-17T17:00:00,1013,0.8,358,25.2,43,11.7,42,0.0,50,1.5,0.46
-22.2499,-45.7198,1116363600,2005-05-17T18:00:00,1014,1.2,4,21.9,58,13.3,68,0.0,0,0.0,0.41
-22.2499,-45.7198,1116367200,2005-05-17T19:00:00,1015,1.2,12,20.7,60,12.7,55,0.0,0,0.0,0.37
-22.2499,-45.7198,1116370800,2005-05-17T20:00:00,1015,0.8,36,21.9,53,11.9,33,0.0,0,0.0,0.35
-22.2499,-45.7198,1116374400,2005-05-17T21:00:00,1015,0.4,108,21.5,57,12.6,7,0.0,0,0.0,0.27
-22.2499,-45.7198,1116378000,2005-05-17T22:00:00,1015,0.4,138,20.4,62,12.9,1,0.0,0,0.0,0.25
-22.2499,-45.7198,1116381600,2005-05-17T23:00:00,1015,0.4,154,18.9,68,12.9,3,0.0,0,0.0,0.22
-22.2499,-45.7198,1116385200,2005-05-18T00:00:00,1016,0.4,146,17.8,75,13.3,2,0.0,0,0.0,0.2
-22.2499,-45.7198,1116388800,2005-05-18T01:00:00,1015,0.8,132,17.4,75,12.9,68,0.0,0,0.0,0.22
-22.2499,-45.7198,1116392400,2005-05-18T02:00:00,1015,0.8,122,16.7,79,13.0,8,0.0,0,0.0,0.2
-22.2499,-45.7198,1116396000,2005-05-18T03:00:00,1014,0.8,136,15.9,83,13.0,2,0.0,0,0.0,0.19
-22.2499,-45.7198,1116399600,2005-05-18T04:00:00,1014,0.8,134,15.6,83,12.7,0,0.0,0,0.0,0.18
-22.2499,-45.7198,1116403200,2005-05-18T05:00:00,1014,0.4,130,15.6,83,12.7,8,0.0,0,0.0,0.17
-22.2499,-45.7198,1116406800,2005-05-18T06:00:00,1015,0.4,104,15.2,80,11.8,10,0.0,0,0.0,0.17
-22.2499,-45.7198,1116410400,2005-05-18T07:00:00,1016,0.4,130,17.8,70,12.3,4,0.0,64,2.0,0.21
-22.2499,-45.7198,1116414000,2005-05-18T08:00:00,1016,0.4,74,18.9,68,12.9,28,0.0,256,2.0,0.22
-22.2499,-45.7198,1116417600,2005-05-18T09:00:00,1017,0.8,20,20.0,65,13.2,48,0.0,414,2.3,0.29
-22.2499,-45.7198,1116421200,2005-05-18T10:00:00,1016,1.6,18,20.7,67,14.4,70,0.0,432,2.5,0.39
-22.2499,-45.7198,1116424800,2005-05-18T11:00:00,1016,2.0,12,21.9,63,14.5,87,0.0,289,2.4,0.5
-22.2499,-45.7198,1116428400,2005-05-18T12:00:00,1014,2.0,8,25.9,47,13.7,74,0.0,483,3.2,0.8
-22.2499,-45.7198,1116432000,2005-05-18T13:00:00,1013,2.0,6,26.3,48,14.4,87,0.0,288,2.4,0.8
-22.2499,-45.7198,1116435600,2005-05-18T14:00:00,1012,2.0,360,26.7,48,14.8,93,0.0,158,1.7,0.82
-22.2499,-45.7198,1116439200,2005-05-18T15:00:00,1012,2.0,352,26.3,48,14.4,87,0.0,181,1.3,0.8
-22.2499,-45.7198,1116442800,2005-05-18T16:00:00,1012,2.0,348,26.3,46,13.8,44,0.0,230,1.7,0.82
-22.2499,-45.7198,1116446400,2005-05-18T17:00:00,1012,1.2,346,25.9,52,15.3,26,0.0,50,1.7,0.54
-22.2499,-45.7198,1116450000,2005-05-18T18:00:00,1012,0.8,360,23.3,57,14.3,2,0.0,0,0.0,0.37
-22.2499,-45.7198,1116453600,2005-05-18T19:00:00,1013,0.4,330,21.9,63,14.5,1,0.0,0,0.0,0.27
-22.2499,-45.7198,1116457200,2005-05-18T20:00:00,1013,0.4,344,21.5,60,13.4,2,0.0,0,0.0,0.27
-22.2499,-45.7198,1116460800,2005-05-18T21:00:00,1013,0.0,256,21.1,60,13.0,12,0.0,0,0.0,0.21
-22.2499,-45.7198,1116464400,2005-05-18T22:00:00,1014,0.0,224,20.4,62,12.9,4,0.0,0,0.0,0.2
-22.2499,-45.7198,1116468000,2005-05-18T23:00:00,1014,0.4,150,19.3,70,13.7,2,0.0,0,0.0,0.23
-22.2499,-45.7198,1116471600,2005-05-19T00:00:00,1013,0.8,140,18.9,70,13.3,3,0.0,0,0.0,0.25
-22.2499,-45.7198,1116475200,2005-05-19T01:00:00,1013,0.8,126,17.4,73,12.5,5,0.0,0,0.0,0.23
-22.2499,-45.7198,1116478800,2005-05-19T02:00:00,1012,0.8,132,17.0,79,13.3,1,0.0,0,0.0,0.21
-22.2499,-45.7198,1116482400,2005-05-19T03:00:00,1012,0.8,148,16.3,79,12.7,1,0.0,0,0.0,0.2
-22.2499,-45.7198,1116486000,2005-05-19T04:00:00,1012,0.8,142,16.3,79,12.7,0,0.0,0,0.0,0.2
-22.2499,-45.7198,1116489600,2005-05-19T05:00:00,1012,0.8,106,16.3,79,12.7,5,0.0,0,0.0,0.2
-22.2499,-45.7198,1116493200,2005-05-19T06:00:00,1013,0.8,100,16.7,77,12.7,14,0.0,0,0.0,0.21
-22.2499,-45.7198,1116496800,2005-05-19T07:00:00,1014,0.4,172,18.5,74,13.8,0,0.0,62,2.1,0.21
-22.2499,-45.7198,1116500400,2005-05-19T08:00:00,1014,0.4,130,19.3,74,14.6,0,0.0,255,2.4,0.22
-22.2499,-45.7198,1116504000,2005-05-19T09:00:00,1015,0.4,50,20.0,72,14.8,0,0.0,443,3.4,0.23
-22.2499,-45.7198,1116507600,2005-05-19T10:00:00,1014,0.8,344,21.1,71,15.6,0,0.0,594,4.8,0.29
-22.2499,-45.7198,1116511200,2005-05-19T11:00:00,1014,1.2,316,21.9,67,15.5,0,0.0,690,6.0,0.36
-22.2499,-45.7198,1116514800,2005-05-19T12:00:00,1013,1.6,302,25.6,53,15.3,7,0.0,721,6.1,0.62
-22.2499,-45.7198,1116518400,2005-05-19T13:00:00,1012,2.0,290,26.3,52,15.7,13,0.0,684,5.4,0.76
-22.2499,-45.7198,1116522000,2005-05-19T14:00:00,1011,1.6,286,26.3,52,15.7,27,0.0,578,3.8,0.65
-22.2499,-45.7198,1116525600,2005-05-19T15:00:00,1011,1.6,306,25.6,51,14.7,26,0.0,428,2.7,0.64
-22.2499,-45.7198,1116529200,2005-05-19T16:00:00,1011,1.6,330,25.2,50,14.0,25,0.0,240,2.0,0.63
-22.2499,-45.7198,1116532800,2005-05-19T17:00:00,1011,1.2,352,25.2,48,13.4,21,0.0,50,1.7,0.54
-22.2499,-45.7198,1116536400,2005-05-19T18:00:00,1011,2.0,8,22.6,63,15.2,31,0.0,0,0.0,0.52
-22.2499,-45.7198,1116540000,2005-05-19T19:00:00,1012,0.8,28,20.7,74,15.9,21,0.0,0,0.0,0.27
-22.2499,-45.7198,1116543600,2005-05-19T20:00:00,1013,0.4,106,22.2,64,15.1,16,0.0,0,0.0,0.27
-22.2499,-45.7198,1116547200,2005-05-19T21:00:00,1013,0.8,98,22.2,63,14.8,21,0.0,0,0.0,0.33
-22.2499,-45.7198,1116550800,2005-05-19T22:00:00,1014,0.8,104,21.9,63,14.5,32,0.0,0,0.0,0.32
-22.2499,-45.7198,1116554400,2005-05-19T23:00:00,1014,0.8,118,20.7,69,14.8,42,0.0,0,0.0,0.29
-22.2499,-45.7198,1116558000,2005-05-20T00:00:00,1014,0.8,124,19.3,74,14.6,35,0.0,0,0.0,0.25
-22.2499,-45.7198,1116561600,2005-05-20T01:00:00,1013,0.8,130,18.5,77,14.4,15,0.0,0,0.0,0.23
-22.2499,-45.7198,1116565200,2005-05-20T02:00:00,1013,0.8,138,17.8,81,14.5,6,0.0,0,0.0,0.21
-22.2499,-45.7198,1116568800,2005-05-20T03:00:00,1013,0.8,154,16.7,83,13.8,4,0.0,0,0.0,0.19
-22.2499,-45.7198,1116572400,2005-05-20T04:00:00,1013,0.8,138,15.9,85,13.4,5,0.0,0,0.0,0.18
-22.2499,-45.7198,1116576000,2005-05-20T05:00:00,1013,0.4,128,16.3,87,14.1,7,0.0,0,0.0,0.17
-22.2499,-45.7198,1116579600,2005-05-20T06:00:00,1013,0.4,106,15.2,87,13.1,10,0.0,0,0.0,0.16
-22.2499,-45.7198,1116583200,2005-05-20T07:00:00,1014,0.8,134,18.5,77,14.4,6,0.0,61,2.0,0.23
-22.2499,-45.7198,1116586800,2005-05-20T08:00:00,1015,0.4,128,18.9,77,14.8,7,0.0,253,2.3,0.21
-22.2499,-45.7198,1116590400,2005-05-20T09:00:00,1016,0.4,12,19.3,75,14.8,9,0.0,441,3.2,0.22
-22.2499,-45.7198,1116594000,2005-05-20T10:00:00,1015,1.2,6,20.0,76,15.6,6,0.0,591,4.6,0.28
-22.2499,-45.7198,1116597600,2005-05-20T11:00:00,1015,1.6,358,21.9,64,14.8,3,0.0,687,5.8,0.43
-22.2499,-45.7198,1116601200,2005-05-20T12:00:00,1014,2.0,352,25.2,50,14.0,13,0.0,720,5.8,0.73
-22.2499,-45.7198,1116604800,2005-05-20T13:00:00,1012,2.4,354,25.9,48,14.1,16,0.0,684,5.3,0.9
-22.2499,-45.7198,1116608400,2005-05-20T14:00:00,1011,2.4,356,26.7,46,14.1,19,0.0,582,4.1,0.97
-22.2499,-45.7198,1116612000,2005-05-20T15:00:00,1011,2.4,356,26.3,50,15.0,20,0.0,427,2.9,0.89
-22.2499,-45.7198,1116615600,2005-05-20T16:00:00,1011,2.0,360,26.3,49,14.7,20,0.0,239,2.0,0.79
-22.2499,-45.7198,1116619200,2005-05-20T17:00:00,1011,1.2,16,25.6,57,16.4,18,0.0,49,1.8,0.5
-22.2499,-45.7198,1116622800,2005-05-20T18:00:00,1012,0.8,46,23.3,66,16.6,19,0.0,0,0.0,0.34
-22.2499,-45.7198,1116626400,2005-05-20T19:00:00,1012,0.8,66,21.9,69,16.0,15,0.0,0,0.0,0.31
-22.2499,-45.7198,1116630000,2005-05-20T20:00:00,1012,1.2,86,21.1,71,15.6,9,0.0,0,0.0,0.33
-22.2499,-45.7198,1116633600,2005-05-20T21:00:00,1013,1.2,72,21.1,69,15.2,11,0.0,0,0.0,0.33
-22.2499,-45.7198,1116637200,2005-05-20T22:00:00,1013,1.2,56,21.5,66,14.9,14,0.0,0,0.0,0.35
-22.2499,-45.7198,1116640800,2005-05-20T23:00:00,1013,1.6,48,21.1,67,14.7,20,0.0,0,0.0,0.39
-22.2499,-45.7198,1116644400,2005-05-21T00:00:00,1013,0.8,46,21.1,67,14.7,31,0.0,0,0.0,0.29
-22.2499,-45.7198,1116648000,2005-05-21T01:00:00,1013,0.8,64,20.4,70,14.7,27,0.0,0,0.0,0.27
-22.2499,-45.7198,1116651600,2005-05-21T02:00:00,1012,0.8,58,20.4,70,14.7,55,0.0,0,0.0,0.27
-22.2499,-45.7198,1116655200,2005-05-21T03:00:00,1012,1.2,54,19.6,77,15.5,38,0.0,0,0.0,0.27
-22.2499,-45.7198,1116658800,2005-05-21T04:00:00,1012,1.2,60,19.3,79,15.6,45,0.0,0,0.0,0.26
-22.2499,-45.7198,1116662400,2005-05-21T05:00:00,1012,1.2,60,18.9,81,15.6,22,0.0,0,0.0,0.24
-22.2499,-45.7198,1116666000,2005-05-21T06:00:00,1012,0.4,64,18.1,83,15.2,4,0.0,0,0.0,0.2
-22.2499,-45.7198,1116669600,2005-05-21T07:00:00,1013,0.4,54,18.9,83,15.9,0,0.0,58,2.0,0.21
-22.2499,-45.7198,1116673200,2005-05-21T08:00:00,1014,0.8,48,19.3,83,16.3,1,0.0,250,2.4,0.22
-22.2499,-45.7198,1116676800,2005-05-21T09:00:00,1014,1.2,10,20.0,77,15.8,44,0.0,412,2.4,0.28
-22.2499,-45.7198,1116680400,2005-05-21T10:00:00,1014,2.4,346,20.7,74,15.9,47,0.0,545,3.2,0.42
-22.2499,-45.7198,1116684000,2005-05-21T11:00:00,1013,3.2,322,22.2,68,16.0,51,0.0,617,3.8,0.64
-22.2499,-45.7198,1116687600,2005-05-21T12:00:00,1012,4.4,300,26.3,47,14.1,78,0.0,429,2.9,1.57
-22.2499,-45.7198,1116691200,2005-05-21T13:00:00,1010,4.4,292,26.7,45,13.8,84,0.0,330,2.5,1.66
-22.2499,-45.7198,1116694800,2005-05-21T14:00:00,1010,4.4,288,26.7,41,12.4,95,0.0,127,1.6,1.77
-22.2499,-45.7198,1116698400,2005-05-21T15:00:00,1010,3.6,284,26.3,41,12.0,96,0.0,168,1.1,1.44
-22.2499,-45.7198,1116702000,2005-05-21T16:00:00,1010,2.8,280,25.9,42,12.0,77,0.0,148,1.1,1.11
-22.2499,-45.7198,1116705600,2005-05-21T17:00:00,1010,1.6,280,25.9,49,14.4,65,0.0,38,1.1,0.66
-22.2499,-45.7198,1116709200,2005-05-21T18:00:00,1010,1.6,258,24.1,51,13.3,62,0.0,0,0.0,0.58
-22.2499,-45.7198,1116712800,2005-05-21T19:00:00,1011,1.6,234,21.9,71,16.4,93,0.0,0,0.0,0.38
-22.2499,-45.7198,1116716400,2005-05-21T20:00:00,1012,1.2,216,23.0,59,14.6,82,0.0,0,0.0,0.42
-22.2499,-45.7198,1116720000,2005-05-21T21:00:00,1012,1.2,192,22.2,60,14.1,93,0.0,0,0.0,0.4
-22.2499,-45.7198,1116723600,2005-05-21T22:00:00,1012,1.6,218,21.5,64,14.4,95,0.0,0,0.0,0.42
-22.2499,-45.7198,1116727200,2005-05-21T23:00:00,1013,1.6,196,21.5,63,14.2,98,0.0,0,0.0,0.43
-22.2499,-45.7198,1116730800,2005-05-22T00:00:00,1012,0.8,198,19.3,72,14.1,100,0.0,0,0.0,0.25
-22.2499,-45.7198,1116734400,2005-05-22T01:00:00,1012,1.2,204,18.9,72,13.7,100,0.0,0,0.0,0.28
-22.2499,-45.7198,1116738000,2005-05-22T02:00:00,1012,1.2,212,18.5,74,13.8,100,0.0,0,0.0,0.27
-22.2499,-45.7198,1116741600,2005-05-22T03:00:00,1012,1.2,224,18.1,75,13.6,100,0.0,0,0.0,0.26
-22.2499,-45.7198,1116745200,2005-05-22T04:00:00,1012,1.6,222,17.8,77,13.7,100,0.0,0,0.0,0.27
-22.2499,-45.7198,1116748800,2005-05-22T05:00:00,1012,1.2,210,17.8,77,13.7,100,0.0,0,0.0,0.25
-22.2499,-45.7198,1116752400,2005-05-22T06:00:00,1013,1.2,196,17.4,81,14.1,100,0.0,0,0.0,0.22
-22.2499,-45.7198,1116756000,2005-05-22T07:00:00,1013,1.2,198,17.4,87,15.2,100,0.0,39,0.6,0.2
-22.2499,-45.7198,1116759600,2005-05-22T08:00:00,1014,1.2,178,16.7,93,15.6,100,1.0,83,0.7,0.17
-22.2499,-45.7198,1116763200,2005-05-22T09:00:00,1015,0.8,152,16.7,95,15.9,100,0.5,112,1.0,0.17
-22.2499,-45.7198,1116766800,2005-05-22T10:00:00,1015,0.4,142,17.0,95,16.2,100,0.5,131,1.5,0.17
-22.2499,-45.7198,1116770400,2005-05-22T11:00:00,1015,0.4,186,18.1,91,16.6,100,0.0,142,1.8,0.19
-22.2499,-45.7198,1116774000,2005-05-22T12:00:00,1015,0.0,240,18.5,91,17.0,99,0.5,167,2.0,0.2
-22.2499,-45.7198,1116777600,2005-05-22T13:00:00,1014,0.4,24,18.9,91,17.4,98,0.0,181,1.9,0.2
-22.2499,-45.7198,1116781200,2005-05-22T14:00:00,1013,0.8,28,18.9,91,17.4,88,0.0,222,1.8,0.2
-22.2499,-45.7198,1116784800,2005-05-22T15:00:00,1012,1.2,22,19.3,89,17.4,92,0.5,122,1.2,0.22
-22.2499,-45.7198,1116788400,2005-05-22T16:00:00,1013,1.2,18,18.9,91,17.4,100,0.0,80,0.7,0.2
-22.2499,-45.7198,1116792000,2005-05-22T17:00:00,1013,1.2,24,18.1,91,16.6,100,0.5,35,0.6,0.19
-22.2499,-45.7198,1116795600,2005-05-22T18:00:00,1013,1.2,34,17.4,93,16.3,98,1.0,0,0.0,0.18
-22.2499,-45.7198,1116799200,2005-05-22T19:00:00,1014,1.2,40,17.8,93,16.7,100,0.5,0,0.0,0.18
-22.2499,-45.7198,1116802800,2005-05-22T20:00:00,1015,0.8,54,17.4,95,16.6,98,1.0,0,0.0,0.17
-22.2499,-45.7198,1116806400,2005-05-22T21:00:00,1015,0.8,78,17.4,95,16.6,100,0.5,0,0.0,0.17
-22.2499,-45.7198,1116810000,2005-05-22T22:00:00,1015,1.2,84,17.4,95,16.6,100,1.0,0,0.0,0.17
-22.2499,-45.7198,1116813600,2005-05-22T23:00:00,1014,1.6,76,17.4,95,16.6,99,0.5,0,0.0,0.17
-22.2499,-45.7198,1116817200,2005-05-23T00:00:00,1015,1.6,64,17.8,93,16.7,99,0.5,0,0.0,0.18
-22.2499,-45.7198,1116820800,2005-05-23T01:00:00,1014,0.8,102,17.4,95,16.6,100,1.0,0,0.0,0.17
-22.2499,-45.7198,1116824400,2005-05-23T02:00:00,1014,1.2,94,17.4,95,16.6,98,1.5,0,0.0,0.17
-22.2499,-45.7198,1116828000,2005-05-23T03:00:00,1014,0.8,116,17.4,95,16.6,100,1.5,0,0.0,0.17
-22.2499,-45.7198,1116831600,2005-05-23T04:00:00,1014,1.2,94,17.4,95,16.6,99,0.5,0,0.0,0.17
-22.2499,-45.7198,1116835200,2005-05-23T05:00:00,1014,1.2,86,17.0,95,16.2,86,0.5,0,0.0,0.17
-22.2499,-45.7198,1116838800,2005-05-23T06:00:00,1014,1.2,88,17.0,95,16.2,72,0.5,0,0.0,0.17
-22.2499,-45.7198,1116842400,2005-05-23T07:00:00,1015,1.2,70,17.0,91,15.5,98,0.0,42,0.7,0.18
-22.2499,-45.7198,1116846000,2005-05-23T08:00:00,1015,2.0,66,17.0,93,15.9,96,0.0,112,0.8,0.18
-22.2499,-45.7198,1116849600,2005-05-23T09:00:00,1015,2.4,60,17.4,91,15.9,97,0.0,151,1.1,0.2
-22.2499,-45.7198,1116853200,2005-05-23T10:00:00,1015,2.8,54,17.4,91,15.9,95,0.0,122,1.6,0.21
-22.2499,-45.7198,1116856800,2005-05-23T11:00:00,1016,2.4,52,18.1,89,16.3,97,0.0,205,1.9,0.23
-22.2499,-45.7198,1116860400,2005-05-23T12:00:00,1015,2.4,46,19.6,81,16.3,93,0.0,187,2.3,0.33
-22.2499,-45.7198,1116864000,2005-05-23T13:00:00,1014,2.4,44,20.0,81,16.6,94,0.5,158,2.0,0.33
-22.2499,-45.7198,1116867600,2005-05-23T14:00:00,1013,2.4,40,20.4,81,17.0,99,0.0,147,1.5,0.34
-22.2499,-45.7198,1116871200,2005-05-23T15:00:00,1012,2.0,36,20.0,83,17.0,100,0.5,108,1.0,0.29
-22.2499,-45.7198,1116874800,2005-05-23T16:00:00,1013,2.0,42,20.0,83,17.0,99,0.0,87,0.7,0.29
-22.2499,-45.7198,1116878400,2005-05-23T17:00:00,1013,1.6,46,19.6,83,16.6,99,0.0,36,0.6,0.27
-22.2499,-45.7198,1116882000,2005-05-23T18:00:00,1013,1.2,52,19.3,87,17.1,95,0.0,0,0.0,0.23
-22.2499,-45.7198,1116885600,2005-05-23T19:00:00,1014,0.8,66,18.1,91,16.6,99,0.0,0,0.0,0.19
-22.2499,-45.7198,1116889200,2005-05-23T20:00:00,1014,0.8,68,18.1,91,16.6,89,0.0,0,0.0,0.19
-22.2499,-45.7198,1116892800,2005-05-23T21:00:00,1015,1.2,70,17.4,93,16.3,59,0.0,0,0.0,0.18
-22.2499,-45.7198,1116896400,2005-05-23T22:00:00,1015,1.6,62,17.8,91,16.3,67,0.0,0,0.0,0.19
-22.2499,-45.7198,1116900000,2005-05-23T23:00:00,1015,1.2,54,18.1,89,16.3,84,0.0,0,0.0,0.2
-22.2499,-45.7198,1116903600,2005-05-24T00:00:00,1015,1.2,58,18.1,89,16.3,87,0.0,0,0.0,0.2
-22.2499,-45.7198,1116907200,2005-05-24T01:00:00,1015,1.2,58,18.1,89,16.3,91,0.0,0,0.0,0.2
-22.2499,-45.7198,1116910800,2005-05-24T02:00:00,1014,1.2,50,17.8,91,16.3,88,0.0,0,0.0,0.19
-22.2499,-45.7198,1116914400,2005-05-24T03:00:00,1014,1.6,48,18.1,91,16.6,70,0.0,0,0.0,0.2
-22.2499,-45.7198,1116918000,2005-05-24T04:00:00,1014,1.2,52,17.8,93,16.7,88,0.0,0,0.0,0.18
-22.2499,-45.7198,1116921600,2005-05-24T05:00:00,1014,1.2,50,17.4,95,16.6,93,0.0,0,0.0,0.17
-22.2499,-45.7198,1116925200,2005-05-24T06:00:00,1014,1.6,52,17.4,95,16.6,78,0.0,0,0.0,0.17
-22.2499,-45.7198,1116928800,2005-05-24T07:00:00,1014,1.6,38,18.1,93,17.0,61,0.0,45,1.2,0.19
-22.2499,-45.7198,1116932400,2005-05-24T08:00:00,1015,2.8,24,17.8,93,16.7,65,0.0,190,1.3,0.19
-22.2499,-45.7198,1116936000,2005-05-24T09:00:00,1015,3.2,14,18.5,89,16.7,81,0.0,231,1.5,0.26
-22.2499,-45.7198,1116939600,2005-05-24T10:00:00,1015,3.6,6,18.9,89,17.0,99,0.0,147,1.5,0.28
-22.2499,-45.7198,1116943200,2005-05-24T11:00:00,1014,3.6,360,18.9,87,16.7,100,0.0,141,1.8,0.3
-22.2499,-45.7198,1116946800,2005-05-24T12:00:00,1013,3.6,358,20.4,79,16.6,99,0.0,167,2.0,0.46
-22.2499,-45.7198,1116950400,2005-05-24T13:00:00,1012,3.6,352,20.4,83,17.4,100,0.0,139,1.8,0.4
-22.2499,-45.7198,1116954000,2005-05-24T14:00:00,1011,3.6,360,20.4,81,17.0,100,0.5,128,1.4,0.43
-22.2499,-45.7198,1116957600,2005-05-24T15:00:00,1010,3.2,10,20.4,81,17.0,97,0.0,147,1.1,0.4
-22.2499,-45.7198,1116961200,2005-05-24T16:00:00,1010,2.8,24,20.4,81,17.0,90,0.0,79,0.9,0.37
-22.2499,-45.7198,1116964800,2005-05-24T17:00:00,1010,2.4,32,19.6,87,17.4,58,0.0,38,1.2,0.27
-22.2499,-45.7198,1116968400,2005-05-24T18:00:00,1010,2.0,26,20.0,85,17.4,61,0.0,0,0.0,0.28
-22.2499,-45.7198,1116972000,2005-05-24T19:00:00,1011,2.0,24,18.9,91,17.4,89,0.0,0,0.0,0.21
-22.2499,-45.7198,1116975600,2005-05-24T20:00:00,1012,2.0,32,19.3,89,17.4,99,0.0,0,0.0,0.23
-22.2499,-45.7198,1116979200,2005-05-24T21:00:00,1012,2.0,40,18.9,91,17.4,100,0.0,0,0.0,0.21
-22.2499,-45.7198,1116982800,2005-05-24T22:00:00,1011,2.0,40,18.5,91,17.0,100,0.0,0,0.0,0.21
-22.2499,-45.7198,1116986400,2005-05-24T23:00:00,1011,2.4,36,18.5,91,17.0,100,0.0,0,0.0,0.22
-22.2499,-45.7198,1116990000,2005-05-25T00:00:00,1011,1.2,38,18.1,85,15.5,100,0.0,0,0.0,0.22
-22.2499,-45.7198,1116993600,2005-05-25T01:00:00,1012,1.2,52,17.4,87,15.2,97,0.0,0,0.0,0.2
-22.2499,-45.7198,1116997200,2005-05-25T02:00:00,1011,1.6,44,17.8,87,15.6,98,0.0,0,0.0,0.22
-22.2499,-45.7198,1117000800,2005-05-25T03:00:00,1010,2.0,46,17.0,89,15.2,96,0.0,0,0.0,0.2
-22.2499,-45.7198,1117004400,2005-05-25T04:00:00,1011,1.6,44,16.7,89,14.9,91,0.0,0,0.0,0.19
-22.2499,-45.7198,1117008000,2005-05-25T05:00:00,1011,1.2,40,16.3,89,14.5,99,0.0,0,0.0,0.18
-22.2499,-45.7198,1117011600,2005-05-25T06:00:00,1011,1.6,28,16.7,89,14.9,100,0.0,0,0.0,0.19
-22.2499,-45.7198,1117015200,2005-05-25T07:00:00,1011,0.4,58,15.6,95,14.8,100,0.0,38,0.6,0.16
-22.2499,-45.7198,1117018800,2005-05-25T08:00:00,1012,0.8,42,16.3,95,15.5,100,0.0,83,0.7,0.16
-22.2499,-45.7198,1117022400,2005-05-25T09:00:00,1012,0.8,32,16.7,91,15.2,100,0.5,112,1.0,0.17
-22.2499,-45.7198,1117026000,2005-05-25T10:00:00,1013,1.6,40,16.7,93,15.6,100,2.0,111,1.4,0.17
-22.2499,-45.7198,1117029600,2005-05-25T11:00:00,1012,1.6,40,17.4,93,16.3,100,3.0,110,1.8,0.18
-22.2499,-45.7198,1117033200,2005-05-25T12:00:00,1012,1.2,328,18.5,91,17.0,100,2.5,117,1.9,0.2
-22.2499,-45.7198,1117036800,2005-05-25T13:00:00,1012,2.0,352,16.7,95,15.9,100,2.0,121,1.8,0.16
-22.2499,-45.7198,1117040400,2005-05-25T14:00:00,1011,2.4,8,17.0,95,16.2,100,3.0,100,1.4,0.16
-22.2499,-45.7198,1117044000,2005-05-25T15:00:00,1011,1.6,0,17.0,95,16.2,97,3.5,118,1.1,0.16
-22.2499,-45.7198,1117047600,2005-05-25T16:00:00,1010,1.2,34,16.7,91,15.2,90,1.5,75,0.9,0.18
-22.2499,-45.7198,1117051200,2005-05-25T17:00:00,1011,1.2,36,16.3,87,14.1,99,1.0,36,0.6,0.19
-22.2499,-45.7198,1117054800,2005-05-25T18:00:00,1011,1.2,66,17.0,83,14.1,98,0.0,0,0.0,0.21
-22.2499,-45.7198,1117058400,2005-05-25T19:00:00,1013,1.2,40,15.2,98,14.9,100,0.5,0,0.0,0.14
-22.2499,-45.7198,1117062000,2005-05-25T20:00:00,1014,0.8,358,15.6,95,14.8,100,0.0,0,0.0,0.15
-22.2499,-45.7198,1117065600,2005-05-25T21:00:00,1015,0.8,356,15.9,93,14.8,100,0.0,0,0.0,0.16
